titleId	isOriginalTitle	title	region	language	types
tt0000012	0	The Arrival of a Train	XWW	en	imdbDisplay
tt0000012	0	La llegada de un tren a la estación de La Ciotat	ES	\N	imdbDisplay
tt0000012	0	L'arrivée d'un train à La Ciotat	CA	en	imdbDisplay
tt0000012	0	ラ・シオタ駅への列車の到着	JP	ja	imdbDisplay
tt0000012	0	Прибуття потяга на вокзал Ла-Сьота	UA	\N	imdbDisplay
tt0000012	0	The Arrival of a Train	XEU	en	imdbDisplay
tt0000012	0	L'arrivo di un treno alla stazione di La Ciotat	IT	\N	\N
tt0000012	0	The Arrival of a Train	XWW	\N	imdbDisplay
tt0000012	0	The Arrival of the Mail Train	US	\N	alternative
tt0000012	1	L'arrivée d'un train à La Ciotat	\N	\N	original
tt0000012	0	Príchod vlaku do stanice La Ciotat	SK	\N	imdbDisplay
tt0000012	0	Долазак воза на станицу	RS	\N	imdbDisplay
tt0000012	0	A Chegada de um Trem à Estação	BR	\N	imdbDisplay
tt0000012	0	Tåget anländer till stationen	FI	sv	\N
tt0000012	0	The Arrival of a Train at La Ciotat	XWW	en	alternative
tt0000013	0	A kongresszus tagjainak partraszállása	HU	\N	imdbDisplay
tt0000013	0	The Photographical Congress Arrives in Lyon	XWW	en	imdbDisplay
tt0000013	0	Arrivée des congressistes à Neuville-sur-Saône	FR	\N	alternative
tt0000013	0	Прибуття делегатів на фотоконгрес у Ліоні	UA	\N	imdbDisplay
tt0000013	0	Fotografi napuštaju palubu u Lionu	RS	\N	imdbDisplay
tt0000013	0	The Photographical Congress Arrives in Lyon	GB	\N	imdbDisplay
tt0000013	0	El desembarco del congreso de fotografía en Lyon	ES	\N	imdbDisplay
tt0000013	1	Le débarquement du congrès de photographie à Lyon	\N	\N	original
tt0000013	0	Le débarquement du congrès de photographie à Lyon	FR	\N	imdbDisplay
tt0000013	0	Прибытие делегатов на фотоконгресс в Лионе	RU	\N	imdbDisplay
tt0000013	0	Le débarquement des congressistes à Neuville	FR	\N	alternative
tt0000013	0	The Photographical Congress Arrives in Lyon	US	\N	imdbDisplay
tt0000013	0	Neuville-sur-Saône: Débarquement du congrès des photographes à Lyon	FR	\N	imdbDisplay
tt0000013	0	Przybycie delegatów na kongres fotograficzny w Lyonie	PL	\N	imdbDisplay
tt0000014	0	O Regador Regado	BR	\N	imdbDisplay
tt0000014	0	The Sprayer Sprayed	US	\N	alternative
tt0000014	0	L'arroseur arrosé	FR	\N	imdbDisplay
tt0000014	1	L'arroseur arrosé	\N	\N	original
tt0000014	0	Заливена вода	RS	\N	imdbDisplay
tt0000014	0	The Waterer Watered	US	\N	imdbDisplay
tt0000014	0	Arroseur et arrosé	FR	\N	alternative
tt0000014	0	Puutarhuri	FI	\N	\N
tt0000014	0	Pokropený kropic	CZ	\N	imdbDisplay
tt0000014	0	Политий поливальник	UA	\N	imdbDisplay
tt0000014	0	The Sprinkler Sprinkled	US	\N	imdbDisplay
tt0000014	0	Der begossene Gärtner	DE	\N	imdbDisplay
tt0000014	0	El regador regado	ES	\N	imdbDisplay
tt0000014	0	Trädgårsmästarn	FI	sv	\N
tt0000014	0	Le jardinier et le petit espiègle	FR	\N	alternative
tt0000014	0	Политый поливальщик	RU	\N	imdbDisplay
tt0000014	0	Tables Turned on the Gardener	US	\N	alternative
tt0000014	0	Gartneren vandes	DK	\N	\N
tt0000014	0	A megöntözött öntöző	HU	\N	imdbDisplay
tt0000014	0	Vattnaren bevattnad	SE	\N	\N
tt0000014	0	Le jardinier	FR	\N	\N
tt0000014	0	Oblany ogrodnik	PL	\N	\N
tt0000014	0	L'innaffiatore annaffiato	IT	\N	\N
tt0000014	0	水をかけられた散水夫	JP	ja	imdbDisplay
tt0000015	0	Вoкруг кабинки	RU	\N	imdbDisplay
tt0000015	0	Egy kabin körül	HU	\N	imdbDisplay
tt0000015	0	Around a Bathing Hut	US	\N	\N
tt0000015	0	Autour d'une cabine	FR	\N	imdbDisplay
tt0000015	1	Autour d'une cabine	\N	\N	original
tt0000015	0	Навколо кабінки	UA	\N	imdbDisplay
tt0000016	0	Båten lämnar hamnet	FI	sv	\N
tt0000016	0	Łódź wypływająca z portu	PL	\N	imdbDisplay
tt0000016	0	Brod napušta luku	RS	\N	imdbDisplay
tt0000016	0	Boat Leaving the Port	XWW	en	imdbDisplay
tt0000016	0	La sortie du port	FR	\N	alternative
tt0000016	0	Лодка выходит из порта	RU	\N	imdbDisplay
tt0000016	0	Kikötőből távozó bárka	HU	\N	imdbDisplay
tt0000016	0	Boat Leaving the Port	GB	\N	imdbDisplay
tt0000016	0	Vene lähtee satamasta	FI	\N	\N
tt0000016	0	Barque sortant du port	FR	\N	imdbDisplay
tt0000016	0	Boat Leaving the Port	US	\N	imdbDisplay
tt0000016	1	Barque sortant du port	\N	\N	original
tt0000017	1	Italienischer Bauerntanz	\N	\N	original
tt0000017	0	Bauerntanz zweier Kinder	DE	\N	\N
tt0000017	0	Italienischer Bauerntanz	DE	\N	imdbDisplay
tt0000017	0	Итальянский крестьянский танец	RU	\N	imdbDisplay
tt0000018	0	Das boxende Känguruh	DE	\N	imdbDisplay
tt0000018	0	Cangurul boxer	RO	\N	imdbDisplay
tt0000018	1	Das boxende Känguruh	\N	\N	original
tt0000018	0	Бокс с кенгуру	RU	\N	imdbDisplay
tt0000018	0	Mr. Delaware and the Boxing Kangaroo	GB	\N	\N
tt0000019	0	The Clown Barber	GB	\N	imdbDisplay
tt0000019	1	The Clown Barber	\N	\N	original
tt0000020	1	The Derby 1895	\N	\N	original
tt0000020	0	Дерби 1895	RU	\N	imdbDisplay
tt0000020	0	The Derby 1895	GB	\N	imdbDisplay
tt0000022	0	The Blacksmiths	US	\N	\N
tt0000022	0	Kowale	PL	\N	imdbDisplay
tt0000022	0	Кузнецы	RU	\N	imdbDisplay
tt0000022	0	Los herreros	ES	\N	imdbDisplay
tt0000022	0	Ковалі	UA	\N	imdbDisplay
tt0000022	0	Les forgerons	FR	\N	imdbDisplay
tt0000022	0	Blacksmith Scene	US	\N	\N
tt0000022	1	Les forgerons	\N	\N	original
tt0000022	0	Blacksmiths at Work	GB	\N	\N
tt0000023	0	Море	RU	\N	imdbDisplay
tt0000023	0	A Dip in the Sea	XWW	en	alternative
tt0000023	0	Meri	FI	\N	\N
tt0000023	0	La Mer	FR	\N	alternative
tt0000023	0	Baño en el mar	ES	\N	imdbDisplay
tt0000023	0	Kapiel w morzu	PL	\N	imdbDisplay
tt0000023	0	Hafvet	FI	sv	\N
tt0000023	0	Plivanje u moru	RS	\N	imdbDisplay
tt0000023	0	Морське купання	UA	\N	imdbDisplay
tt0000023	0	Sea Bathing	GB	\N	\N
tt0000023	0	The Sea	XWW	en	imdbDisplay
tt0000023	0	The Sea	US	\N	imdbDisplay
tt0000023	0	The Sea	GB	\N	imdbDisplay
tt0000023	0	Meri ihmeellisine kylpykuvauksineen	FI	\N	\N
tt0000023	1	Baignade en mer	\N	\N	original
tt0000023	0	Baignade en mer	FR	\N	imdbDisplay
tt0000024	1	Opening of the Kiel Canal	\N	\N	original
tt0000024	0	Eroffnung des Nordostsee Kanals	DE	\N	imdbDisplay
tt0000024	0	Inauguration of the Kiel Canal by Kaiser Wilhelm II	GB	\N	alternative
tt0000024	0	A Kieli-csatorna megnyitása	HU	\N	imdbDisplay
tt0000024	0	Opening of the Kiel Canal	GB	\N	imdbDisplay
tt0000025	0	The Oxford and Cambridge University Boat Race	GB	\N	imdbDisplay
tt0000025	1	The Oxford and Cambridge University Boat Race	\N	\N	original
tt0000026	0	Et spil kort	DK	\N	\N
tt0000026	0	Kortspelet	FI	sv	\N
tt0000026	0	Партія в карти	UA	\N	imdbDisplay
tt0000026	0	Ett parti ecarté	FI	sv	\N
tt0000026	0	Партия в карты	RU	\N	imdbDisplay
tt0000026	0	Partia kart	PL	\N	imdbDisplay
tt0000026	0	Card Game	\N	\N	\N
tt0000026	0	Korttipeli	FI	\N	\N
tt0000026	0	Game of Cards	GB	\N	\N
tt0000026	0	The Messers. Lumière at Cards	US	\N	\N
tt0000026	0	Kártyaparti	HU	\N	imdbDisplay
tt0000026	0	Ecarté peliä	FI	\N	\N
tt0000026	1	Partie d'écarté	\N	\N	original
tt0000026	0	Partie d'écarté	FR	\N	\N
tt0000027	0	Площа Кордельє в Ліоні	UA	\N	imdbDisplay
tt0000027	0	Cordeliers' Square in Lyon	GB	\N	imdbDisplay
tt0000027	0	Cordeliers' Square in Lyon	US	\N	imdbDisplay
tt0000027	0	Place des Cordeliers à Lyon	FR	\N	imdbDisplay
tt0000027	0	Площадь Корделье в Лионе	RU	\N	imdbDisplay
tt0000027	1	Place des Cordeliers à Lyon	\N	\N	original
tt0000027	0	Plaza de los Cordeliers en Lyon	ES	\N	imdbDisplay
tt0000027	0	Cordeliers Square, Lyons, France	GB	\N	\N
tt0000027	0	Cordeliers' Square in Lyon	XWW	en	imdbDisplay
tt0000028	0	A Pesca do Peixe Dourado	BR	\N	imdbDisplay
tt0000028	1	La pêche aux poissons rouges	\N	\N	original
tt0000028	0	La pêche aux poissons rouges	FR	\N	imdbDisplay
tt0000028	0	Виловлювання червоних рибок	UA	\N	imdbDisplay
tt0000028	0	Fishing for Goldfish	XWW	en	imdbDisplay
tt0000028	0	Zabawa z rybka	PL	\N	imdbDisplay
tt0000028	0	Fishing for Goldfish	GB	\N	imdbDisplay
tt0000028	0	Вылaвливание красных рыбок	RU	\N	imdbDisplay
tt0000028	0	Fishing for Goldfish	US	\N	imdbDisplay
tt0000029	0	Repas de bébé	FR	\N	imdbDisplay
tt0000029	0	Karmienie dziecka	PL	\N	imdbDisplay
tt0000029	1	Repas de bébé	\N	\N	original
tt0000029	0	Repas de bébé	DE	\N	imdbDisplay
tt0000029	0	Baby's Meal	GB	\N	imdbDisplay
tt0000029	0	Le goûter de bébé	FR	\N	alternative
tt0000029	0	La comida del bebé	ES	\N	imdbDisplay
tt0000029	0	Сніданок немовляти	UA	\N	imdbDisplay
tt0000029	0	Lapsen ateria	FI	\N	\N
tt0000029	0	Baby mades	DK	\N	\N
tt0000029	0	Baby's Dinner	US	\N	\N
tt0000029	0	A kisbaba reggelije	HU	\N	imdbDisplay
tt0000029	0	La colazione del bimbo	IT	\N	imdbDisplay
tt0000029	0	Вечера за бебу	RS	\N	imdbDisplay
tt0000029	0	Barnets måltid	FI	sv	\N
tt0000029	0	Baby's Lunch	US	\N	\N
tt0000029	0	Feeding the Baby	US	\N	\N
tt0000029	0	Le repas de bébé	NZ	en	festival
tt0000029	0	La comida del bebé	UY	\N	\N
tt0000029	0	Le déjeuner de bébé	FR	\N	alternative
tt0000029	0	Baby's Meal	XWW	en	imdbDisplay
tt0000029	0	O Almoço do Bebê	BR	\N	imdbDisplay
tt0000029	0	Завтрак младенца	RU	\N	imdbDisplay
tt0000029	0	Baby's Meal	US	\N	imdbDisplay
tt0000030	0	Бушующее море, вызвавшее наводнение в Дувре	RU	\N	imdbDisplay
tt0000030	1	Rough Sea at Dover	\N	\N	original
tt0000030	0	A hullámzó tenger Dovernél	HU	\N	imdbDisplay
tt0000030	0	Sea Waves at Dover	GB	\N	alternative
tt0000030	0	Rough Sea at Dover	GB	\N	imdbDisplay
tt0000030	0	A South-West Storm in Dover	GB	\N	alternative
tt0000030	0	A South-Wester	GB	\N	alternative
tt0000031	0	Le saut à la couverture	FR	\N	imdbDisplay
tt0000031	0	Jumping the Blanket	GB	\N	imdbDisplay
tt0000031	0	Sotilaskuva	FI	\N	\N
tt0000031	0	Jumping the Blanket	XWW	en	imdbDisplay
tt0000031	0	En soldatscen	FI	sv	\N
tt0000031	0	Прыжок на брезент	RU	\N	imdbDisplay
tt0000031	0	Saut à la couverture	FR	\N	\N
tt0000031	0	Brimade dans une caserne	FR	\N	alternative
tt0000031	0	Jumping the Blanket	US	\N	imdbDisplay
tt0000031	0	Стрибок через брезент	UA	\N	imdbDisplay
tt0000031	1	Le saut à la couverture	\N	\N	original
tt0000032	0	Dans serpentin	RO	\N	imdbDisplay
tt0000032	0	Serpentinen Tanz	DE	\N	alternative
tt0000032	1	Die Serpentintänzerin	\N	\N	original
tt0000032	0	Serpentintanz Mlle. Ancion	DE	\N	\N
tt0000032	0	Серпантин	RU	\N	imdbDisplay
tt0000033	0	Trick Riding	US	\N	\N
tt0000033	0	Вольтижування	UA	\N	imdbDisplay
tt0000033	0	A Acrobacia	BR	\N	imdbDisplay
tt0000033	0	Horse Trick Riders	GB	\N	imdbDisplay
tt0000033	0	Hyppyjä	FI	\N	\N
tt0000033	0	Horse Trick Riders	XWW	en	imdbDisplay
tt0000033	0	Horse Riders	XWW	en	alternative
tt0000033	1	La voltige	\N	\N	original
tt0000033	0	Вoльтижировка	RU	\N	imdbDisplay
tt0000033	0	Horse Trick Riders	US	\N	imdbDisplay
tt0000033	0	La voltige	FR	\N	imdbDisplay
tt0000034	1	Arrivée d'un train gare de Vincennes	\N	\N	original
tt0000034	0	Прибытие поезда на станцию в Венсене	RU	\N	imdbDisplay
tt0000034	0	Arrivée d'un train gare de Vincennes	FR	\N	imdbDisplay
tt0000034	0	Arrival of a Train at Vincennes Station	XWW	en	alternative
tt0000035	0	Поливальщик	RU	\N	imdbDisplay
tt0000035	0	L'arroseur	FR	\N	imdbDisplay
tt0000035	1	L'arroseur	\N	\N	original
tt0000035	0	The Sprinkler Sprinkled	XWW	en	alternative
tt0000035	0	Watering the Flowers	US	\N	\N
tt0000036	0	Awakening of Rip	US	\N	imdbDisplay
tt0000036	1	Awakening of Rip	\N	\N	original
tt0000036	0	Пробуждение Рипа	RU	\N	imdbDisplay
tt0000037	0	Морское купание	RU	\N	imdbDisplay
tt0000037	0	Sea Bathing	US	\N	imdbDisplay
tt0000037	1	Baignade en mer	\N	\N	original
tt0000037	0	Baignade en mer	FR	\N	imdbDisplay
tt0000038	1	The Ball Game	\N	\N	original
tt0000038	0	The Ball Game	US	\N	imdbDisplay
tt0000039	1	Barnet Horse Fair	\N	\N	original
tt0000039	0	Barnet Horse Fair	GB	\N	imdbDisplay
tt0000040	0	Boat Leaving the Harbor at Trouville	US	\N	\N
tt0000040	0	Barque sortant du port de Trouville	FR	\N	imdbDisplay
tt0000040	1	Barque sortant du port de Trouville	\N	\N	original
tt0000041	0	Snowball Fight	GB	\N	imdbDisplay
tt0000041	0	Snowball Fight	US	\N	\N
tt0000041	1	Bataille de neige	\N	\N	original
tt0000041	0	A Batalha de Neve	BR	\N	imdbDisplay
tt0000041	0	Игра в снежки	RU	\N	imdbDisplay
tt0000041	0	Гра в сніжки	UA	\N	imdbDisplay
tt0000041	0	Bataille de boules de neige	FR	\N	imdbDisplay
tt0000041	0	Hógolyó csata	HU	\N	imdbDisplay
tt0000041	0	Die Schneeballschlacht	DE	\N	imdbDisplay
tt0000041	0	Bitwa na sniezki	PL	\N	imdbDisplay
tt0000042	0	Seine nehrindeki gemiler	TR	tr	\N
tt0000042	1	Bateau-mouche sur la Seine	\N	\N	original
tt0000042	0	Bateau-mouche sur la Seine	FR	\N	imdbDisplay
tt0000043	1	Batteuse à vapeur	\N	\N	original
tt0000043	0	Batteuse à vapeur	FR	\N	imdbDisplay
tt0000044	1	Le bivouac	\N	\N	original
tt0000044	0	Le bivouac	FR	\N	imdbDisplay
tt0000045	1	Les blanchisseuses	\N	\N	original
tt0000045	0	Les blanchisseuses	FR	\N	imdbDisplay
tt0000045	0	Mosónők	HU	\N	imdbDisplay
tt0000045	0	The Washerwomen	US	\N	\N
tt0000046	0	Bois de Boulogne	FR	\N	imdbDisplay
tt0000046	0	Булонский лес	RU	\N	imdbDisplay
tt0000046	1	Bois de Boulogne	\N	\N	original
tt0000046	0	Bois de Boulogne (Porte de Madrid)	FR	\N	alternative
tt0000047	1	Boulevard des Italiens	\N	\N	original
tt0000047	0	Boulevard des Italiens	FR	\N	imdbDisplay
tt0000047	0	Итальянский бульвар	RU	\N	imdbDisplay
tt0000048	0	The Boxing Kangaroo	US	\N	imdbDisplay
tt0000048	0	Боксирующий кенгуру	RU	\N	imdbDisplay
tt0000048	0	The Boxing Kangaroo	GB	\N	imdbDisplay
tt0000048	1	The Boxing Kangaroo	\N	\N	original
tt0000049	1	Boxing Match; or, Glove Contest	\N	\N	original
tt0000049	0	Boxing Match; or, Glove Contest	GB	\N	imdbDisplay
tt0000050	1	Bébé et fillettes	\N	\N	original
tt0000050	0	Bébé et fillettes	FR	\N	imdbDisplay
tt0000050	0	Baby and Young Girls	US	\N	\N
tt0000051	0	The Bohemian Encampment	US	\N	\N
tt0000051	0	Gypsies at Home	US	\N	\N
tt0000051	0	El campamento bohemio	XWW	es	\N
tt0000051	0	Campement de bohémiens	FR	\N	imdbDisplay
tt0000051	1	Campement de bohémiens	\N	\N	original
tt0000052	0	Carga de rurales	MX	\N	imdbDisplay
tt0000052	1	Carga de rurales	\N	\N	original
tt0000052	0	Rurales Mexicanos al galope	MX	\N	\N
tt0000052	0	Verpflichtung der Landpolizei	DE	\N	\N
tt0000052	0	Desfile de rurales al galope el 16 de septiembre	\N	\N	\N
tt0000053	0	A Chegada do Comboio Inaugural à Estação Central do Porto	PT	\N	imdbDisplay
tt0000053	1	A Chegada do Comboio Inaugural à Estação Central do Porto	\N	\N	original
tt0000054	0	A Merry-Go-Round	US	\N	\N
tt0000054	1	Les chevaux de bois	\N	\N	original
tt0000054	0	Les chevaux de bois	FR	\N	imdbDisplay
tt0000055	0	Старьёвщик	RU	\N	imdbDisplay
tt0000055	1	Le chiffonnier	\N	\N	original
tt0000055	0	Le chiffonnier	FR	\N	imdbDisplay
tt0000056	1	Uma Corrida de Touros no Campo Pequeno	\N	\N	original
tt0000056	0	Uma Corrida de Touros no Campo Pequeno	GB	\N	imdbDisplay
tt0000057	1	Cortège de tzar allant à Versailles	\N	\N	original
tt0000057	0	Cortège de tzar allant à Versailles	FR	\N	imdbDisplay
tt0000057	0	The Czar and His Cortege Going to Versailles	GB	\N	imdbDisplay
tt0000058	0	The Czar's Cortege in the Bois de Boulogne	GB	\N	imdbDisplay
tt0000058	1	Cortège de tzar au Bois de Boulogne	\N	\N	original
tt0000058	0	Cortège de tzar au Bois de Boulogne	FR	\N	imdbDisplay
tt0000059	0	Coronation of a Village Maiden	US	\N	\N
tt0000059	1	Couronnement de la rosière	\N	\N	original
tt0000059	0	Couronnement de la rosière	FR	\N	imdbDisplay
tt0000060	1	Dancing Darkies	\N	\N	original
tt0000060	0	Dancing Darkies	US	\N	imdbDisplay
tt0000061	0	Dancing Girls	GB	\N	imdbDisplay
tt0000061	1	Dancing Girls	\N	\N	original
tt0000062	1	Danse serpentine	\N	\N	original
tt0000062	0	Danse serpentine	FR	\N	imdbDisplay
tt0000063	1	Dessinateur express	\N	\N	original
tt0000063	0	Dessinateur express (M. Thiers)	FR	\N	alternative
tt0000063	0	Dessinateur express	FR	\N	imdbDisplay
tt0000064	1	Dessinateur: Chamberlain	\N	\N	original
tt0000064	0	Dessinateur: Chamberlain	FR	\N	imdbDisplay
tt0000065	1	Dessinateur: Reine Victoria	\N	\N	original
tt0000065	0	Dessinateur: Reine Victoria	FR	\N	imdbDisplay
tt0000066	0	Dessinateur: Von Bismark	FR	\N	imdbDisplay
tt0000066	1	Dessinateur: Von Bismark	\N	\N	original
tt0000067	1	Dix chapeaux en 60 secondes	\N	\N	original
tt0000067	0	Conjurer Making Ten Hats in Sixty Seconds	US	\N	\N
tt0000067	0	Dix chapeaux en 60 secondes	FR	\N	imdbDisplay
tt0000068	0	Unloading the Boat	US	\N	\N
tt0000068	0	Déchargement de bateaux au Havre	FR	\N	alternative
tt0000068	0	Déchargement de bateaux	FR	\N	imdbDisplay
tt0000068	1	Déchargement de bateaux	\N	\N	original
tt0000069	0	Post No Bills	US	\N	\N
tt0000069	0	Защита	RU	\N	imdbDisplay
tt0000069	0	Απαγορεύεται η αφισοκόλλησις	GR	\N	imdbDisplay
tt0000069	0	Defense Show	US	\N	\N
tt0000069	1	Défense d'afficher	\N	\N	original
tt0000069	0	Défense d'afficher	FR	\N	imdbDisplay
tt0000070	0	Demolition of a Wall	CA	en	imdbDisplay
